Store,Location,Month,Year,WeekEndDate, Exits , Exits LY ,# Sale Txns,# Sale Txns LY
1144,"NOBLESVILLE, IN",DEC,2024,12/7/2024,6052,5777,3030,2962
1144,"NOBLESVILLE, IN",DEC,2024,12/14/2024,6864,7008,3370,3433
1144,"NOBLESVILLE, IN",DEC,2024,12/21/2024,9012,10144,4316,4690
1144,"NOBLESVILLE, IN",DEC,2024,12/28/2024,7078,5067,3118,2257
1144,"NOBLESVILLE, IN",DEC,2024,1/4/2025,5237,3919,2313,1915
1144,"NOBLESVILLE, IN",JAN,2024,1/11/2025,2677,3286,1252,1604
1144,"NOBLESVILLE, IN",JAN,2024,1/18/2025,3058,2759,1357,1338
1144,"NOBLESVILLE, IN",JAN,2024,1/25/2025,3600,3308,1685,1575
1144,"NOBLESVILLE, IN",JAN,2024,2/1/2025,3427,3321,1661,1693
1145,"FRISCO, TX",FEB,2024,2/10/2024,5807,5880,2666,2753
1145,"FRISCO, TX",FEB,2024,2/17/2024,5584,5329,2519,2633
1145,"FRISCO, TX",FEB,2024,2/24/2024,5402,5312,2505,2488
1145,"FRISCO, TX",FEB,2024,3/2/2024,5720,5452,2579,2540
1145,"FRISCO, TX",MAR,2024,3/9/2024,5281,5690,2520,2721
1145,"FRISCO, TX",MAR,2024,3/16/2024,6624,6568,2867,2987
1145,"FRISCO, TX",MAR,2024,3/23/2024,6875,6483,3150,3209
1145,"FRISCO, TX",MAR,2024,3/30/2024,6408,5718,2906,2792
1145,"FRISCO, TX",MAR,2024,4/6/2024,4089,5896,2004,2837
1145,"FRISCO, TX",APR,2024,4/13/2024,3120,1734,1417,883
1145,"FRISCO, TX",APR,2024,4/20/2024,1422,1386,623,582
1145,"FRISCO, TX",APR,2024,4/27/2024,3212,2793,1452,1301
1145,"FRISCO, TX",APR,2024,5/4/2024,6109,6063,2941,2853
1145,"FRISCO, TX",MAY,2024,5/11/2024,8417,8250,3942,3872
1145,"FRISCO, TX",MAY,2024,5/18/2024,4285,4471,2023,1978
1145,"FRISCO, TX",MAY,2024,5/25/2024,8163,8059,3611,3855
1145,"FRISCO, TX",MAY,2024,6/1/2024,7706,7909,3427,3707
1145,"FRISCO, TX",JUN,2024,6/8/2024,7809,7814,3398,3606
1145,"FRISCO, TX",JUN,2024,6/15/2024,7822,7584,3578,3540
1145,"FRISCO, TX",JUN,2024,6/22/2024,7692,7425,3491,3500
1145,"FRISCO, TX",JUN,2024,6/29/2024,7248,7072,3300,3231
1145,"FRISCO, TX",JUN,2024,7/6/2024,7621,7287,3427,3358
1145,"FRISCO, TX",JUL,2024,7/13/2024,7300,7214,3258,3264
1145,"FRISCO, TX",JUL,2024,7/20/2024,7699,7720,3445,3437
1145,"FRISCO, TX",JUL,2024,7/27/2024,7886,7798,3419,3444
1145,"FRISCO, TX",JUL,2024,8/3/2024,8551,8704,3455,3561
1145,"FRISCO, TX",AUG,2024,8/10/2024,5489,6063,2240,2403
1145,"FRISCO, TX",AUG,2024,8/17/2024,16430,14012,7004,6560
1145,"FRISCO, TX",AUG,2024,8/24/2024,5255,4971,2460,2310
1145,"FRISCO, TX",AUG,2024,8/31/2024,6833,6575,3135,3050
1145,"FRISCO, TX",SEP,2024,9/7/2024,6876,6837,3018,3076
1145,"FRISCO, TX",SEP,2024,9/14/2024,5812,5761,2667,2671
1145,"FRISCO, TX",SEP,2024,9/21/2024,6586,6610,3028,3022
1145,"FRISCO, TX",SEP,2024,9/28/2024,6568,6697,2888,3011
1145,"FRISCO, TX",SEP,2024,10/5/2024,6100,6231,2698,2849
1145,"FRISCO, TX",OCT,2024,10/12/2024,4968,5463,2307,2504
1145,"FRISCO, TX",OCT,2024,10/19/2024,7105,6931,3161,3191
1145,"FRISCO, TX",OCT,2024,10/26/2024,6766,6746,3005,3065
1145,"FRISCO, TX",OCT,2024,11/2/2024,6718,8206,3001,3666
1145,"FRISCO, TX",NOV,2024,11/9/2024,6476,6979,3028,3254
1145,"FRISCO, TX",NOV,2024,11/16/2024,6926,6954,3242,3304
1145,"FRISCO, TX",NOV,2024,11/23/2024,8831,10798,3996,4487
1145,"FRISCO, TX",NOV,2024,11/30/2024,11438,8162,4583,4100
1145,"FRISCO, TX",DEC,2024,12/7/2024,8955,8826,4325,4259
1145,"FRISCO, TX",DEC,2024,12/14/2024,10668,9789,5084,4770
1145,"FRISCO, TX",DEC,2024,12/21/2024,10739,12209,5221,5824
1145,"FRISCO, TX",DEC,2024,12/28/2024,11766,9725,5284,4139
1145,"FRISCO, TX",DEC,2024,1/4/2025,9569,7432,3904,3333
1145,"FRISCO, TX",JAN,2024,1/11/2025,5143,6051,2099,2668
1145,"FRISCO, TX",JAN,2024,1/18/2025,6097,5057,2647,2201
1145,"FRISCO, TX",JAN,2024,1/25/2025,5461,5101,2444,2302
1145,"FRISCO, TX",JAN,2024,2/1/2025,5731,5800,2585,2500
1147,"OWINGS MILLS, MD",FEB,2024,2/10/2024,5982,6465,2786,2986
1147,"OWINGS MILLS, MD",FEB,2024,2/17/2024,6154,6250,2906,3020
1147,"OWINGS MILLS, MD",FEB,2024,2/24/2024,6473,6687,3001,3142
1147,"OWINGS MILLS, MD",FEB,2024,3/2/2024,6399,6299,3076,2780
1147,"OWINGS MILLS, MD",MAR,2024,3/9/2024,5545,5310,2703,2556
1147,"OWINGS MILLS, MD",MAR,2024,3/16/2024,7751,6886,3579,3177
1147,"OWINGS MILLS, MD",MAR,2024,3/23/2024,7094,6395,3393,2914
1147,"OWINGS MILLS, MD",MAR,2024,3/30/2024,8116,7020,3661,3302
1147,"OWINGS MILLS, MD",MAR,2024,4/6/2024,2629,4438,1294,2177
1147,"OWINGS MILLS, MD",APR,2024,4/13/2024,7332,6505,3548,3101
1147,"OWINGS MILLS, MD",APR,2024,4/20/2024,7593,7263,3624,3456
1147,"OWINGS MILLS, MD",APR,2024,4/27/2024,6321,6242,2962,2836
1147,"OWINGS MILLS, MD",APR,2024,5/4/2024,5361,4742,2687,2336
1147,"OWINGS MILLS, MD",MAY,2024,5/11/2024,8155,7507,3951,3652
1147,"OWINGS MILLS, MD",MAY,2024,5/18/2024,7699,7227,3684,3520
1147,"OWINGS MILLS, MD",MAY,2024,5/25/2024,8216,7900,3926,3759
1147,"OWINGS MILLS, MD",MAY,2024,6/1/2024,8314,8103,3761,3719
1147,"OWINGS MILLS, MD",JUN,2024,6/8/2024,8821,8695,3947,3816
1147,"OWINGS MILLS, MD",JUN,2024,6/15/2024,9099,7990,4069,3635
1147,"OWINGS MILLS, MD",JUN,2024,6/22/2024,7644,6449,3371,2926
1147,"OWINGS MILLS, MD",JUN,2024,6/29/2024,8165,7395,3680,3508
1147,"OWINGS MILLS, MD",JUN,2024,7/6/2024,8224,7717,3715,3635
1147,"OWINGS MILLS, MD",JUL,2024,7/13/2024,7792,7264,3472,3442
1147,"OWINGS MILLS, MD",JUL,2024,7/20/2024,7828,7508,3498,3519
1147,"OWINGS MILLS, MD",JUL,2024,7/27/2024,8065,7387,3595,3374
1147,"OWINGS MILLS, MD",JUL,2024,8/3/2024,7644,7945,3437,3614
1147,"OWINGS MILLS, MD",AUG,2024,8/10/2024,8141,7736,3519,3496
1147,"OWINGS MILLS, MD",AUG,2024,8/17/2024,17764,17642,7646,7536
1147,"OWINGS MILLS, MD",AUG,2024,8/24/2024,9345,8781,3768,3655
1147,"OWINGS MILLS, MD",AUG,2024,8/31/2024,8201,8584,3430,3716
1147,"OWINGS MILLS, MD",SEP,2024,9/7/2024,7040,6166,2946,2667
1147,"OWINGS MILLS, MD",SEP,2024,9/14/2024,7689,6833,3323,3136
1147,"OWINGS MILLS, MD",SEP,2024,9/21/2024,7698,6664,3294,2986
1147,"OWINGS MILLS, MD",SEP,2024,9/28/2024,7647,7600,3297,3406
1147,"OWINGS MILLS, MD",SEP,2024,10/5/2024,5371,4987,2355,2312
1147,"OWINGS MILLS, MD",OCT,2024,10/12/2024,3938,4061,1797,1856
1147,"OWINGS MILLS, MD",OCT,2024,10/19/2024,7790,6929,3251,2947
1147,"OWINGS MILLS, MD",OCT,2024,10/26/2024,5159,4586,2274,2015
1147,"OWINGS MILLS, MD",OCT,2024,11/2/2024,6566,5954,2890,2613
1147,"OWINGS MILLS, MD",NOV,2024,11/9/2024,8307,8094,3600,3542
1147,"OWINGS MILLS, MD",NOV,2024,11/16/2024,6064,5410,2740,2405
1147,"OWINGS MILLS, MD",NOV,2024,11/23/2024,8924,8672,3941,3558
1147,"OWINGS MILLS, MD",NOV,2024,11/30/2024,9938,8143,3974,3673
1147,"OWINGS MILLS, MD",DEC,2024,12/7/2024,9947,9126,4298,4161
1147,"OWINGS MILLS, MD",DEC,2024,12/14/2024,10487,10087,4655,4823
1147,"OWINGS MILLS, MD",DEC,2024,12/21/2024,13782,15123,5835,6516
1147,"OWINGS MILLS, MD",DEC,2024,12/28/2024,7798,7912,3119,3251
1147,"OWINGS MILLS, MD",DEC,2024,1/4/2025,7499,5089,3087,2430
1147,"OWINGS MILLS, MD",JAN,2024,1/11/2025,5228,5131,2276,2280
1147,"OWINGS MILLS, MD",JAN,2024,1/18/2025,5744,4276,2484,1766
1147,"OWINGS MILLS, MD",JAN,2024,1/25/2025,5496,5989,2478,2577
1147,"OWINGS MILLS, MD",JAN,2024,2/1/2025,5491,5567,2610,2574
1148,"CICERO, IL",FEB,2024,2/10/2024,8127,8033,4086,3868
1148,"CICERO, IL",FEB,2024,2/17/2024,9194,8079,4498,3961
1148,"CICERO, IL",FEB,2024,2/24/2024,8801,8505,4269,4101
1148,"CICERO, IL",FEB,2024,3/2/2024,7887,8047,3886,3797
1148,"CICERO, IL",MAR,2024,3/9/2024,7975,8103,3882,3836
1148,"CICERO, IL",MAR,2024,3/16/2024,9844,9143,4704,4354
1148,"CICERO, IL",MAR,2024,3/23/2024,9220,9410,4269,4353
1148,"CICERO, IL",MAR,2024,3/30/2024,10338,9057,4770,4199
1148,"CICERO, IL",MAR,2024,4/6/2024,3931,5831,1893,2727
1148,"CICERO, IL",APR,2024,4/13/2024,9429,8554,4569,4055
1148,"CICERO, IL",APR,2024,4/20/2024,9604,9379,4805,4366
1148,"CICERO, IL",APR,2024,4/27/2024,5897,5681,3004,2755
1148,"CICERO, IL",APR,2024,5/4/2024,6244,6044,3187,2970
1148,"CICERO, IL",MAY,2024,5/11/2024,11178,10684,5386,4922
1148,"CICERO, IL",MAY,2024,5/18/2024,8798,8619,4277,3945
1148,"CICERO, IL",MAY,2024,5/25/2024,10832,10641,5205,4791
1148,"CICERO, IL",MAY,2024,6/1/2024,10532,11315,4861,5015
1148,"CICERO, IL",JUN,2024,6/8/2024,10569,10824,4952,4811
1148,"CICERO, IL",JUN,2024,6/15/2024,11320,10930,5080,4760
1148,"CICERO, IL",JUN,2024,6/22/2024,10116,10352,4563,4487
1148,"CICERO, IL",JUN,2024,6/29/2024,8075,8168,3729,3706
1148,"CICERO, IL",JUN,2024,7/6/2024,8424,8774,3805,3918
1148,"CICERO, IL",JUL,2024,7/13/2024,8813,9860,4165,4509
1148,"CICERO, IL",JUL,2024,7/20/2024,9317,10107,4341,4683
1148,"CICERO, IL",JUL,2024,7/27/2024,9069,9946,4194,4587
1148,"CICERO, IL",JUL,2024,8/3/2024,9214,9796,4211,4535
1148,"CICERO, IL",AUG,2024,8/10/2024,9417,10071,4184,4613
1148,"CICERO, IL",AUG,2024,8/17/2024,13444,13292,5842,6140
1148,"CICERO, IL",AUG,2024,8/24/2024,6100,5258,2675,2510
1148,"CICERO, IL",AUG,2024,8/31/2024,9646,9851,4404,4538
1148,"CICERO, IL",SEP,2024,9/7/2024,9166,9663,4408,4463
1148,"CICERO, IL",SEP,2024,9/14/2024,9055,9359,4401,4489
1148,"CICERO, IL",SEP,2024,9/21/2024,6736,7509,3239,3448
1148,"CICERO, IL",SEP,2024,9/28/2024,9413,9286,4388,4398
1148,"CICERO, IL",SEP,2024,10/5/2024,8907,9847,4276,4583
1148,"CICERO, IL",OCT,2024,10/12/2024,7926,8930,3842,4235
1148,"CICERO, IL",OCT,2024,10/19/2024,10815,11425,4808,5314
1148,"CICERO, IL",OCT,2024,10/26/2024,8368,9104,3881,4128
1148,"CICERO, IL",OCT,2024,11/2/2024,8297,9978,3800,4540
1148,"CICERO, IL",NOV,2024,11/9/2024,7857,8625,3438,4056
1148,"CICERO, IL",NOV,2024,11/16/2024,8295,8758,3834,4305
1148,"CICERO, IL",NOV,2024,11/23/2024,11227,11333,5010,4958
1148,"CICERO, IL",NOV,2024,11/30/2024,11150,11035,4702,5286
1148,"CICERO, IL",DEC,2024,12/7/2024,11448,11783,5094,5653
1148,"CICERO, IL",DEC,2024,12/14/2024,10508,11105,4365,5096
1148,"CICERO, IL",DEC,2024,12/21/2024,16090,20660,6551,8418
1148,"CICERO, IL",DEC,2024,12/28/2024,12263,11167,4535,4212
1148,"CICERO, IL",DEC,2024,1/4/2025,10630,8724,4137,4127
1148,"CICERO, IL",JAN,2024,1/11/2025,7618,7767,3531,3565
1148,"CICERO, IL",JAN,2024,1/18/2025,6596,5905,3043,2742
1148,"CICERO, IL",JAN,2024,1/25/2025,6240,7748,2964,3758
1148,"CICERO, IL",JAN,2024,2/1/2025,6232,7734,3056,3789
1149,"POTTSTOWN, PA",FEB,2024,2/17/2024,362,409,181,215
1149,"POTTSTOWN, PA",MAR,2024,3/9/2024,1517,1465,633,645
1149,"POTTSTOWN, PA",MAR,2024,3/16/2024,1074,896,498,378
1149,"POTTSTOWN, PA",MAR,2024,3/23/2024,748,865,363,434
1149,"POTTSTOWN, PA",MAR,2024,3/30/2024,368,360,174,170
1149,"POTTSTOWN, PA",MAR,2024,4/6/2024,0,728,,346
1149,"POTTSTOWN, PA",MAY,2024,5/18/2024,355,440,173,207
1149,"POTTSTOWN, PA",AUG,2024,8/10/2024,1005,1205,422,531
1149,"POTTSTOWN, PA",AUG,2024,8/31/2024,1136,1267,519,575
1149,"POTTSTOWN, PA",OCT,2024,10/19/2024,481,490,238,224
1149,"POTTSTOWN, PA",DEC,2024,12/28/2024,0,492,,242
1150,"RICHMOND, TX (ALIANA TN CTR)",FEB,2024,2/10/2024,6674,6219,3328,3060
1150,"RICHMOND, TX (ALIANA TN CTR)",FEB,2024,2/17/2024,6638,6209,3363,2928
1150,"RICHMOND, TX (ALIANA TN CTR)",FEB,2024,2/24/2024,6990,6691,3368,3324
1150,"RICHMOND, TX (ALIANA TN CTR)",FEB,2024,3/2/2024,4457,4188,2323,2110
1150,"RICHMOND, TX (ALIANA TN CTR)",MAR,2024,3/9/2024,5142,4692,2615,2387
1150,"RICHMOND, TX (ALIANA TN CTR)",MAR,2024,3/16/2024,6710,6244,3077,2916
1150,"RICHMOND, TX (ALIANA TN CTR)",MAR,2024,3/23/2024,7067,5851,3529,2993
1150,"RICHMOND, TX (ALIANA TN CTR)",MAR,2024,3/30/2024,8199,5930,4117,2934
1150,"RICHMOND, TX (ALIANA TN CTR)",MAR,2024,4/6/2024,1687,3062,823,1365
1150,"RICHMOND, TX (ALIANA TN CTR)",APR,2024,4/13/2024,7011,6332,3509,2422
1150,"RICHMOND, TX (ALIANA TN CTR)",APR,2024,4/20/2024,6631,6387,3369,2999
1150,"RICHMOND, TX (ALIANA TN CTR)",APR,2024,4/27/2024,5574,4640,2777,2258
1150,"RICHMOND, TX (ALIANA TN CTR)",APR,2024,5/4/2024,8000,6956,3963,3257
1150,"RICHMOND, TX (ALIANA TN CTR)",MAY,2024,5/11/2024,8974,7850,4538,3590
1150,"RICHMOND, TX (ALIANA TN CTR)",MAY,2024,5/18/2024,7194,6597,3523,2944
1150,"RICHMOND, TX (ALIANA TN CTR)",MAY,2024,5/25/2024,9121,7037,4128,2974
1150,"RICHMOND, TX (ALIANA TN CTR)",MAY,2024,6/1/2024,7839,6730,3532,3012
1150,"RICHMOND, TX (ALIANA TN CTR)",JUN,2024,6/8/2024,7208,6389,3385,2842
1150,"RICHMOND, TX (ALIANA TN CTR)",JUN,2024,6/15/2024,9033,7651,4321,3562
1150,"RICHMOND, TX (ALIANA TN CTR)",JUN,2024,6/22/2024,8201,6877,3923,3232
1150,"RICHMOND, TX (ALIANA TN CTR)",JUN,2024,6/29/2024,8314,6855,3781,3134
1150,"RICHMOND, TX (ALIANA TN CTR)",JUN,2024,7/6/2024,8115,7202,3566,3305
1150,"RICHMOND, TX (ALIANA TN CTR)",JUL,2024,7/13/2024,3792,3574,1726,1569
1150,"RICHMOND, TX (ALIANA TN CTR)",JUL,2024,7/20/2024,8885,7446,3868,3342
1150,"RICHMOND, TX (ALIANA TN CTR)",JUL,2024,7/27/2024,8773,7843,3903,3517
1150,"RICHMOND, TX (ALIANA TN CTR)",JUL,2024,8/3/2024,8323,7430,3510,3188
1150,"RICHMOND, TX (ALIANA TN CTR)",AUG,2024,8/10/2024,9792,8348,3844,3429
1150,"RICHMOND, TX (ALIANA TN CTR)",AUG,2024,8/17/2024,18964,15004,8112,6852
1150,"RICHMOND, TX (ALIANA TN CTR)",AUG,2024,8/24/2024,8448,6531,3837,3140
1150,"RICHMOND, TX (ALIANA TN CTR)",AUG,2024,8/31/2024,8014,6371,3651,3017
1150,"RICHMOND, TX (ALIANA TN CTR)",SEP,2024,9/7/2024,7408,6013,3243,2650
1150,"RICHMOND, TX (ALIANA TN CTR)",SEP,2024,9/14/2024,7962,6338,3543,2922
1150,"RICHMOND, TX (ALIANA TN CTR)",SEP,2024,9/21/2024,6746,5817,3019,2743
1150,"RICHMOND, TX (ALIANA TN CTR)",SEP,2024,9/28/2024,8044,6738,3513,3124
1150,"RICHMOND, TX (ALIANA TN CTR)",SEP,2024,10/5/2024,6176,5855,2885,2893
1150,"RICHMOND, TX (ALIANA TN CTR)",OCT,2024,10/12/2024,5771,5226,2692,2418
1150,"RICHMOND, TX (ALIANA TN CTR)",OCT,2024,10/19/2024,6554,5584,2927,2699
1150,"RICHMOND, TX (ALIANA TN CTR)",OCT,2024,10/26/2024,1959,1579,942,841
1150,"RICHMOND, TX (ALIANA TN CTR)",OCT,2024,11/2/2024,3772,4218,1606,1856
1150,"RICHMOND, TX (ALIANA TN CTR)",NOV,2024,11/9/2024,8051,7393,3559,3409
1150,"RICHMOND, TX (ALIANA TN CTR)",NOV,2024,11/16/2024,4896,4242,2280,2196
1150,"RICHMOND, TX (ALIANA TN CTR)",NOV,2024,11/23/2024,10372,9606,4551,4216
1150,"RICHMOND, TX (ALIANA TN CTR)",NOV,2024,11/30/2024,8777,7253,3379,3585
1150,"RICHMOND, TX (ALIANA TN CTR)",DEC,2024,12/7/2024,10904,9931,4636,4828
1150,"RICHMOND, TX (ALIANA TN CTR)",DEC,2024,12/14/2024,12638,11985,5581,5644
1150,"RICHMOND, TX (ALIANA TN CTR)",DEC,2024,12/21/2024,15925,16741,6703,7303
1150,"RICHMOND, TX (ALIANA TN CTR)",DEC,2024,12/28/2024,11998,8437,4672,3465
1150,"RICHMOND, TX (ALIANA TN CTR)",DEC,2024,1/4/2025,10895,8720,4045,3870
1150,"RICHMOND, TX (ALIANA TN CTR)",JAN,2024,1/11/2025,7979,6758,3168,2947
1150,"RICHMOND, TX (ALIANA TN CTR)",JAN,2024,1/18/2025,8661,6254,3706,2941
1150,"RICHMOND, TX (ALIANA TN CTR)",JAN,2024,1/25/2025,6030,5599,2638,2729
1150,"RICHMOND, TX (ALIANA TN CTR)",JAN,2024,2/1/2025,6772,6206,3188,3049
1151,"RICHMOND, VA (W BROAD MKT)",FEB,2024,2/10/2024,3663,3649,1792,1890
1151,"RICHMOND, VA (W BROAD MKT)",FEB,2024,2/17/2024,3808,3643,1964,1889
1151,"RICHMOND, VA (W BROAD MKT)",FEB,2024,2/24/2024,4275,4081,2126,2147
1151,"RICHMOND, VA (W BROAD MKT)",FEB,2024,3/2/2024,3613,3526,1815,1770
1151,"RICHMOND, VA (W BROAD MKT)",MAR,2024,3/9/2024,3235,3589,1700,1830
1151,"RICHMOND, VA (W BROAD MKT)",MAR,2024,3/16/2024,4613,4313,2394,2197
1151,"RICHMOND, VA (W BROAD MKT)",MAR,2024,3/23/2024,4405,4088,2264,2196
1151,"RICHMOND, VA (W BROAD MKT)",MAR,2024,3/30/2024,4899,3915,2543,2011
1151,"RICHMOND, VA (W BROAD MKT)",MAR,2024,4/6/2024,555,1254,283,666
1151,"RICHMOND, VA (W BROAD MKT)",APR,2024,4/13/2024,823,665,371,0
1151,"RICHMOND, VA (W BROAD MKT)",APR,2024,4/20/2024,2251,2228,1135,1164
1151,"RICHMOND, VA (W BROAD MKT)",APR,2024,4/27/2024,3464,3194,1775,1712
1151,"RICHMOND, VA (W BROAD MKT)",APR,2024,5/4/2024,3677,3384,1858,1717
1151,"RICHMOND, VA (W BROAD MKT)",MAY,2024,5/11/2024,5012,4844,2573,2570
1151,"RICHMOND, VA (W BROAD MKT)",MAY,2024,5/18/2024,3773,3518,1828,1841
1151,"RICHMOND, VA (W BROAD MKT)",MAY,2024,5/25/2024,4824,4572,2422,2371
1151,"RICHMOND, VA (W BROAD MKT)",MAY,2024,6/1/2024,5230,4730,2587,2307
1151,"RICHMOND, VA (W BROAD MKT)",JUN,2024,6/8/2024,4651,4689,2265,2359
1151,"RICHMOND, VA (W BROAD MKT)",JUN,2024,6/15/2024,5038,4560,2521,2330
1151,"RICHMOND, VA (W BROAD MKT)",JUN,2024,6/22/2024,3810,3929,1870,1979
1151,"RICHMOND, VA (W BROAD MKT)",JUN,2024,6/29/2024,4294,4589,2169,2243
1151,"RICHMOND, VA (W BROAD MKT)",JUN,2024,7/6/2024,4562,4694,2224,2254
1151,"RICHMOND, VA (W BROAD MKT)",JUL,2024,7/13/2024,3868,4112,1794,2119
1151,"RICHMOND, VA (W BROAD MKT)",JUL,2024,7/20/2024,2971,3042,1398,1556
1151,"RICHMOND, VA (W BROAD MKT)",JUL,2024,7/27/2024,4658,4490,2149,2222
1151,"RICHMOND, VA (W BROAD MKT)",JUL,2024,8/3/2024,4949,4819,2266,2443
1151,"RICHMOND, VA (W BROAD MKT)",AUG,2024,8/10/2024,1642,1862,762,890
1151,"RICHMOND, VA (W BROAD MKT)",AUG,2024,8/17/2024,5120,4920,2272,2310
1151,"RICHMOND, VA (W BROAD MKT)",AUG,2024,8/24/2024,4482,4372,1954,2068
1151,"RICHMOND, VA (W BROAD MKT)",AUG,2024,8/31/2024,2484,2699,1211,1354
1151,"RICHMOND, VA (W BROAD MKT)",SEP,2024,9/7/2024,3805,3673,1740,1762
1151,"RICHMOND, VA (W BROAD MKT)",SEP,2024,9/14/2024,3757,3641,1790,1791
1151,"RICHMOND, VA (W BROAD MKT)",SEP,2024,9/21/2024,3995,4148,1948,2090
1151,"RICHMOND, VA (W BROAD MKT)",SEP,2024,9/28/2024,4085,4631,1973,2331
1151,"RICHMOND, VA (W BROAD MKT)",SEP,2024,10/5/2024,2949,3559,1418,1728
1151,"RICHMOND, VA (W BROAD MKT)",OCT,2024,10/12/2024,3612,4057,1815,2019
1151,"RICHMOND, VA (W BROAD MKT)",OCT,2024,10/19/2024,4228,4458,2062,2155
1151,"RICHMOND, VA (W BROAD MKT)",OCT,2024,10/26/2024,4499,4503,2115,2179
1151,"RICHMOND, VA (W BROAD MKT)",OCT,2024,11/2/2024,3893,4132,1917,2105
1151,"RICHMOND, VA (W BROAD MKT)",NOV,2024,11/9/2024,4032,4752,1952,2277
1151,"RICHMOND, VA (W BROAD MKT)",NOV,2024,11/16/2024,4858,5176,2379,2625
1151,"RICHMOND, VA (W BROAD MKT)",NOV,2024,11/23/2024,5092,6044,2594,2947
1151,"RICHMOND, VA (W BROAD MKT)",NOV,2024,11/30/2024,6035,5440,2850,2890
1151,"RICHMOND, VA (W BROAD MKT)",DEC,2024,12/7/2024,5811,6265,3035,3296
1151,"RICHMOND, VA (W BROAD MKT)",DEC,2024,12/14/2024,4758,5030,2503,2810
1151,"RICHMOND, VA (W BROAD MKT)",DEC,2024,12/21/2024,8453,9940,4249,5255
1151,"RICHMOND, VA (W BROAD MKT)",DEC,2024,12/28/2024,7886,5875,3774,2733
1151,"RICHMOND, VA (W BROAD MKT)",DEC,2024,1/4/2025,5065,4148,2355,2119
1151,"RICHMOND, VA (W BROAD MKT)",JAN,2024,1/11/2025,3209,3915,1429,1906
1151,"RICHMOND, VA (W BROAD MKT)",JAN,2024,1/18/2025,3220,3343,1540,1603
1151,"RICHMOND, VA (W BROAD MKT)",JAN,2024,1/25/2025,3427,3727,1629,1893
1151,"RICHMOND, VA (W BROAD MKT)",JAN,2024,2/1/2025,3195,3580,1555,1782
1152,"COMMACK, NY",FEB,2024,2/10/2024,5928,6209,3067,3309
1152,"COMMACK, NY",FEB,2024,2/17/2024,5715,5916,2921,3182
1152,"COMMACK, NY",FEB,2024,2/24/2024,6849,6864,3394,3461
1152,"COMMACK, NY",FEB,2024,3/2/2024,6101,5831,3219,3137
1152,"COMMACK, NY",MAR,2024,3/9/2024,5145,5107,2875,2865
1152,"COMMACK, NY",MAR,2024,3/16/2024,7141,6441,3732,3314
1152,"COMMACK, NY",MAR,2024,3/23/2024,6297,6495,3313,3474
1152,"COMMACK, NY",MAR,2024,3/30/2024,7169,6709,3737,3506
1152,"COMMACK, NY",MAR,2024,4/6/2024,4344,6136,2356,3285
1152,"COMMACK, NY",APR,2024,4/13/2024,5327,5896,2787,2377
1152,"COMMACK, NY",APR,2024,4/20/2024,6162,6422,3272,3355
1152,"COMMACK, NY",APR,2024,4/27/2024,4017,3753,2096,2097
1152,"COMMACK, NY",APR,2024,5/4/2024,6880,7206,3741,3789
1152,"COMMACK, NY",MAY,2024,5/11/2024,7891,7571,4134,3972
1152,"COMMACK, NY",MAY,2024,5/18/2024,7151,7106,3742,3791
1152,"COMMACK, NY",MAY,2024,5/25/2024,7369,7459,3895,3806
1152,"COMMACK, NY",MAY,2024,6/1/2024,7341,7342,3811,3806
1152,"COMMACK, NY",JUN,2024,6/8/2024,7230,7305,3710,3875
1152,"COMMACK, NY",JUN,2024,6/15/2024,8142,8461,4206,4344
1152,"COMMACK, NY",JUN,2024,6/22/2024,7758,8450,4024,4093
1152,"COMMACK, NY",JUN,2024,6/29/2024,7568,7656,3652,3746
1152,"COMMACK, NY",JUN,2024,7/6/2024,7461,7942,3620,3833
1152,"COMMACK, NY",JUL,2024,7/13/2024,7404,7603,3598,3655
1152,"COMMACK, NY",JUL,2024,7/20/2024,7212,7809,3689,3780
1152,"COMMACK, NY",JUL,2024,7/27/2024,7117,7406,3549,3554
1152,"COMMACK, NY",JUL,2024,8/3/2024,7121,7629,3419,3770
1152,"COMMACK, NY",AUG,2024,8/10/2024,6031,6797,2914,3208
1152,"COMMACK, NY",AUG,2024,8/17/2024,16152,16398,7486,7786
1152,"COMMACK, NY",AUG,2024,8/24/2024,8491,7986,3888,3713
1152,"COMMACK, NY",AUG,2024,8/31/2024,7417,7621,3367,3380
1152,"COMMACK, NY",SEP,2024,9/7/2024,9236,8492,3978,3674
1152,"COMMACK, NY",SEP,2024,9/14/2024,7166,7472,3543,3481
1152,"COMMACK, NY",SEP,2024,9/21/2024,4732,4947,2433,2543
1152,"COMMACK, NY",SEP,2024,9/28/2024,6964,7521,3633,3561
1152,"COMMACK, NY",SEP,2024,10/5/2024,7122,7282,3565,3616
1152,"COMMACK, NY",OCT,2024,10/12/2024,4509,4391,2363,2269
1152,"COMMACK, NY",OCT,2024,10/19/2024,4712,4819,2434,2364
1152,"COMMACK, NY",OCT,2024,10/26/2024,7501,8353,3818,3983
1152,"COMMACK, NY",OCT,2024,11/2/2024,5275,5128,2599,2590
1152,"COMMACK, NY",NOV,2024,11/9/2024,7389,7626,3669,3581
1152,"COMMACK, NY",NOV,2024,11/16/2024,7797,7123,3854,3538
