Draw,"Atlanta, GA","Chicago, IL","Dallas-Ft. Worth, TX","Houston, TX","Los Angeles, CA","Miami-Ft. Lauderdale, FL","New York, NY","Philadelphia, PA",Puerto Rico
162,-283623.19402543607,-1437415.1825602355,-162623.79648922826,-604697.9106609112,942827.1820022175,179727.31897852453,-247141.14304140443,-571943.7513598151,303578.97607081244
163,45193.70411298936,-1963819.818283078,-67360.15028278541,-617745.700472063,951674.168761305,217274.58674138063,-1287451.5712829288,-872537.0882101632,125391.51237652288
164,-378361.3345270612,-1971638.1067968379,-103576.9716522895,-504289.1745600607,371573.4709658595,212172.63389210787,468400.6581148193,-970427.9961623031,808909.9455322004
165,-718389.3317941767,946771.7314367428,17771.894635941484,-699924.0843108479,970881.5195229459,-28141.969352332642,-916847.8450426222,-1067069.8090817635,1075883.7158449432
166,-960006.2714367978,399086.3233488507,207157.56589958083,-519489.2682349306,941627.1942183843,588608.4324014052,2633674.3711956018,-989034.8736750167,-198559.0458726096
167,277516.6160744481,-750370.8019450993,-468446.8682568169,-279823.96215351496,121922.39959130925,87089.03312565642,-283560.9611547175,-961824.9877493584,547713.2391175008
168,314546.4615622014,-553975.614189659,-480989.38525955286,-675768.713721196,163975.7938001561,197948.91559632437,434746.2391641252,-880056.590622238,666592.1104767041
169,105955.57406664582,-539315.1028568731,52504.50975394074,-471002.12842178147,-16489.582564716693,538102.7041743237,94903.69799249014,-763885.7136696602,178229.27444543876
170,141924.15128755826,146624.52761189896,205244.59825881606,-25720.95917330985,348458.00966701773,513875.5615118594,259735.57129542623,-1157929.2766679856,303808.4746966327
171,-978530.2770770713,737224.9508194331,85850.80670858629,-1074211.614922877,170436.90249213926,-129461.38745732524,2685770.753172431,-433818.8950655472,351435.36010072264
172,321227.4062421053,-944847.7690975257,436847.9189127092,-1316232.6352588981,601824.9066046558,379844.6403669192,986137.4711367227,-946688.2466571061,159418.6193284113
173,-201344.17324415245,-1552443.557558907,-183504.24410059804,31936.764614897198,225801.00600134232,-72352.60931473086,3561994.451808871,-604503.9999133345,130292.80837726104
174,-178863.3803047915,-391728.7390420273,-300185.8351139239,-568314.9464224667,717364.8344506936,296210.1580280042,3489646.1902758544,-698928.9528539086,52502.00725813233
175,-328614.8586018948,-1617693.4902102328,202841.07765169023,-606339.7584814674,224783.82696985733,112619.88697698805,-630088.6809747457,-792271.5779860949,796021.8523043983
176,60194.02726400213,-1041780.1914093354,-422267.8395653841,-700308.9812029816,-24353.795592513867,-40628.690003047464,3692939.6877707313,-702770.1856896242,482798.1477306534
177,-775057.90116083,-58844.540828758385,-81400.47900857648,-1751117.261250671,-1434514.0459902147,192564.46626676945,-391954.0853286837,348342.18087585,970368.8299892752
178,-703137.6275539936,-1867243.461942995,364302.25631735136,-821375.1162327925,332489.87502710265,139597.28900847852,1546402.3395629725,395108.05356832035,560431.2891987201
179,-202163.19317866192,-766934.7139384709,185330.87792929413,-413124.79963878554,543378.5925407566,154601.4318929105,222000.85708767828,317404.05788606557,617738.1399933095
180,31428.941574808967,-1581111.8261877047,-241123.90034059773,-351980.2128811362,1284972.4865130594,437219.39277045056,821401.3297557612,217099.18952267012,494902.46170033026
181,-308340.8621102703,324458.95574085787,549544.9673557476,146072.75818360876,830390.3155263304,114233.30169993395,1813365.5709758191,-871117.891660648,826502.4242318678
182,-259856.23014033667,-733171.2657697077,-429006.9016448965,-696818.3114740762,370612.19032887113,92025.34926606587,809961.4205503897,-859344.8919784131,677375.1195133191
183,-658219.0920296053,-463056.9040747527,-595028.7260051018,-464439.74897607544,62466.01225415734,76311.99597561802,1780424.8606371535,126389.00182677538,-240368.74149345187
184,-395657.4634548187,-1038573.9474854637,-142682.7669967399,-578292.8911237342,593279.0038384339,47624.390531228506,-454158.3988117855,-428641.21324582654,-116941.96661140234
185,-210715.00122564647,-156506.62272072304,33320.44648077269,-821832.3444615805,227722.62526768143,341660.5069153892,-1267004.1285329927,-902169.4859294986,-6005.928364272928
186,24893.31444261904,-850232.3250744864,548252.7380094293,-401519.0778983071,15984.29370520031,201881.97329069546,2703841.0725605357,-707833.4005018729,885028.7884048403
187,-275847.85243633157,-693330.8747721488,-11627.849815036054,-665631.6813244778,151288.37392577785,377043.6670766107,-384041.5346826026,-761577.1252074636,119569.23171409196
188,-278436.3252370034,-689832.8259651061,166581.50293459266,-341592.10625686694,540721.0933831618,395189.41578922514,311983.5075046425,-733966.477916083,641545.7071916517
189,-543502.6434380431,-607503.8215870592,132849.23053679615,-524341.3467068995,733426.7668890185,67651.32933827955,1457045.0192967285,-584373.1481847998,20950.5827342181
190,-354474.11344123934,-1041585.8136774268,136296.9588860073,-540952.7791356044,471922.7573396466,440076.200117394,383566.3180350992,-682203.0759442066,984171.3308521906
191,-89455.81029973063,-2391148.5171679505,21117.298894100124,-40999.52166744531,521331.19171498413,249290.0760756093,2161101.3645667573,-801884.9182774613,302251.2307041753
192,14675.065908321878,-2710545.957213866,-214967.67776182306,-1238407.4291363377,596639.508127162,140824.23414615344,2000058.7150268839,-629827.5212518717,534402.1351256361
193,-145421.78708926885,302895.7383765782,-100443.0850362326,-181224.56891806936,1039013.7351239491,687423.3682461978,-233193.1025850461,-1048407.1341888749,652964.1754021028
194,-626548.7198544134,-1538928.8743835967,158985.52231727378,-282519.7981048367,198409.33782194974,37239.033937527216,-844228.7286118777,-661066.9426245636,799217.1836903905
195,-812329.6999925604,-551058.2204297499,383321.4859470731,-927748.5469039851,1012103.6198376731,314079.67963608087,592273.5401305365,-710657.1299890394,92801.02695660456
196,-487018.1504283827,-902632.2546685928,-113614.82339112204,-649785.2052352852,1144066.0793167662,-63978.611537311226,4304.420625745319,-574285.565471139,474699.8197648574
197,-621866.8368785818,787711.4047442967,-789411.8323109377,-1280036.3251730863,332806.4493412792,-312472.3666085005,1249005.778261357,-838458.1755310937,-107876.62565754936
198,248879.37529509643,-1735175.4831971475,-35150.87551832944,-597249.7976573582,973401.5539465214,328782.4718998226,164715.84163503489,-870397.1212274199,-52868.18501301156
199,464134.55899785087,-2102545.470747266,-250894.6464664291,-400690.6044591884,842093.4330215349,264424.4985400501,-1444484.2049068226,-575113.817482386,137516.3819813449
200,-585338.3249599759,-353544.76488314674,333034.1967613689,-1166260.1369484277,549691.6026751411,307624.4805164654,3645507.8588132053,-628822.2595029618,-170741.24742368865
201,60210.1077005298,-115896.17494625505,53846.6742711938,172656.55953127122,953327.5569486332,396229.996153348,4902859.304291278,-1258357.6265458362,1029732.5783541703
202,167321.3472820894,-557970.4113303785,23774.71213363693,81595.63109751849,823361.9910168208,123251.9591906144,152712.60964787006,-1208397.3559770393,444659.9056741691
203,-72315.4427175626,-423634.94243266305,390464.1881621458,-515483.99733736855,773456.7130251122,218457.802922972,2041547.463765502,-956967.5700502205,800839.9218228074
204,-55159.18264825322,-39120.6933966215,-96907.59995324968,-310082.3080530609,782309.4096972735,207984.60649527085,758747.979308072,-849010.033797659,434168.52784103807
205,187720.7593903003,-329374.81047367223,248437.11654167087,-601463.0760106717,542636.8874591668,152807.87562439346,1406868.8664558064,-1134580.5892638518,503658.53109724727
206,-91676.90852852975,-997971.5063729165,-1002.8580599639099,-562842.7212438188,755364.6433536927,130656.28530973895,1418950.3318817778,-520613.7729929527,489022.5462918824
207,141954.45553112403,-221669.9373679083,-293077.8162354833,-691261.3604265072,80981.61320844642,335242.4346979682,1242106.788822077,-684056.03422495,511886.6615823491
208,-361446.0734282067,-811751.5290461422,237851.70154561673,150505.71828258305,-233724.51480873604,23883.439281766885,1097027.30578169,-317901.3014518204,861596.5947446555
209,-395356.00372774154,-343831.30040214094,255911.78230098612,-1319316.9096786806,690134.0393917542,483935.7616137767,-3315.4080904140137,-742592.0290243105,651364.7287984241
210,-119483.13114420156,-83956.5344709165,174182.87093540747,-981593.9109703143,-84331.03547392762,428117.18784995936,872141.9759736215,-599126.7277828616,482104.7562214732
211,181928.29419588426,-1286834.6146241035,-457234.7844344805,-56646.6696478239,1287906.0318182586,587297.5562829481,-1424613.4943289761,-489862.1085848062,29541.259441519855
212,-304296.45502555615,905974.9526452245,-28288.27865160315,-1152401.7943047034,998458.9449830456,487626.770996426,-1221200.0101704048,-1102536.3056345838,1004454.0743671528
213,-204081.3730514308,-1603408.9105817566,-78586.27064864186,403416.79998083913,912730.0245351535,-131557.75250832352,-216313.64486108255,-623916.9527802424,764001.9940665714
214,-322634.74502054474,-1457756.280583739,-566084.0204319042,10494.497180455015,116868.44058822189,589723.6128626885,-816040.1602904717,-640221.2209539259,434165.03800586285
215,-299673.9433571474,24777.296758919372,511729.52802024805,-1154978.8508153192,867684.8392237618,334874.60057004425,1437319.803649678,-1061262.618267321,478866.53128755675
216,-333666.93189600157,-73592.05333653034,193728.19936476927,-1044194.2616368331,733893.6432523555,217927.5163481239,1128970.3168416712,-866041.0407951175,192619.02569342055
217,-257312.84091159247,-55914.289589418215,202729.66541587806,-363035.24814715935,583236.6351568981,97353.09637639718,1142121.3692290704,-869014.5762293525,198045.78116417117
218,-183028.50883056293,-1515333.6372388166,278509.8680605866,-331333.9378963086,788250.4055815365,145699.07132285158,1325822.1143680844,-353925.3026707377,21381.959623355186
219,-101331.8729024328,273477.2607146059,-65285.70061492291,-276927.9296401652,745168.789433325,164779.32153844414,709795.2905572243,-422697.8761103839,657485.782986192
220,-372360.37381613895,-737568.0988205693,-258040.9757499192,-800192.3221138672,743703.6391421817,169351.2886292911,619552.2913635126,-556269.8868680205,191336.97920603259
221,-69355.45031186473,-1051696.7593400613,417975.03990069404,33187.55175685731,624196.9401096839,276251.725874515,580996.5702411239,-536899.5884502081,427810.2583114826
222,246097.0848887253,-1000169.9517232259,-359914.00339029834,-889263.0790576839,1002611.1855769558,263690.6281502369,2286431.237279737,204751.8936294109,881473.8428393896
223,229348.98450117238,-1030684.1606640196,400576.01755662553,-858147.2713600456,1418285.4089680442,494016.32717769034,1747712.366397472,219148.5016499306,72495.96430659061
224,-369307.727884718,-972626.2817866087,-428923.6109643945,-877533.5223782029,1056067.3466448511,302616.60935804213,961543.469036777,-584928.6810994755,82708.54236827185
225,89419.76104388537,-691700.6659115844,-374396.1542432979,-154953.32896678534,936592.1440664863,149528.90560565854,518237.4169523162,-673452.5123436776,699323.8622252555
226,-425918.45139657764,-231239.75666790223,-320856.3772115699,-208548.26985851454,873846.3844289491,83332.5670129105,786456.9233609415,-639537.0561336331,677927.8029135105
227,405061.1178871639,104453.22784880036,-204073.7174360687,-74869.93753070594,137565.07958643092,77363.99806579761,-421631.55918160453,-410055.5766889431,-37341.90398854832
228,-89165.40348722297,-85557.3673836469,270410.8811211799,493574.0692068138,1722456.7181739882,-401615.53223045345,99681.36483453447,219747.16826111753,94021.34167100955
229,-349868.85012153,-1559695.4247613824,325205.4875033925,-1081744.2080233397,716912.1499245283,846300.7088999175,-110172.75053160498,-624923.3370224795,1247320.9178889408
230,-656483.5057110562,-921437.818158662,210833.22402279847,-314267.35572766594,253647.80558001297,-569016.7453187827,1052372.1410953188,-485299.9026896169,460204.913938296
231,337995.5649344211,-834517.4921503109,348003.21924387524,-418386.78007640166,-244103.35543436254,435150.81272291427,972695.3745038249,-744336.2821553276,127284.52398053696
232,-106405.53990883555,-326118.5252593771,449834.21544851153,-244482.95832563913,755171.4861661419,476945.72512438893,703746.1546341539,-937978.7828329231,450305.3389050376
233,-34351.50814280263,-1401980.0587547026,-83453.941712906,-224021.0835335208,521000.6730518858,289611.2332524967,2475768.79984673,-1061015.3037605642,575754.5496625835
234,-317305.80720211053,-931189.4722955527,-210569.0205398039,-572963.9704925946,505866.5142840515,360486.34080218815,2054047.4446461997,-1092866.3362936876,508609.36720601725
235,-137063.4156805341,-180453.45151114347,-155471.7522734519,-204831.15363006596,685526.1854256357,278250.2586275706,1044932.4517920199,-901287.5245155536,850859.8716924528
236,-17448.50968609401,-183432.79936479672,-24986.65552799718,-643679.2889278368,393095.1203112621,211323.56442504644,2264866.6361885746,-664223.6857964195,593237.553843017
237,-83594.24126157025,-859671.8021628094,-111653.52627265884,-97109.02245632093,239851.33381004282,326799.0909654527,2167590.6500764084,-913243.1185093645,740976.2671170447
238,-296772.51708658074,-621882.8855396607,355362.8311667545,-1172854.3511058716,454682.34342018724,86444.31452152971,1136806.2795954281,-681841.6858078497,339617.4198689698
239,-274603.7147057161,-265917.23576775787,-484719.0960776062,388977.9061334387,971693.4386858346,390725.69885676063,1815496.7354249503,-1000657.7201839824,200333.3505720892
240,387585.0661444783,-724368.0680119813,32238.117755131796,-1001088.1278506224,668237.437283928,478959.6846096156,1983415.8650999926,-572895.1038776839,729486.7529772269
241,253993.15814943227,-507267.5865463532,-277114.14683464484,-1163436.3595819552,933065.1437598583,59758.18323878478,3349084.735173434,-219361.3661985743,340786.8486379753
242,-551202.8659009394,-104303.31766711769,-83438.06401817396,183418.23772665753,986618.2735757993,546477.7464514279,-1293568.566144859,-548063.6609725452,667182.2699056109
243,-136137.88703419932,-706920.2932396891,-100589.16369240894,-837017.7380212228,413060.6650655982,95846.24259403953,123631.88480737666,-840542.0139407724,636218.2476214054
244,-307069.0017602568,-1457896.277088506,235004.32447491703,-972986.3179354756,1029165.1920078236,334460.9950691506,1435095.8406433894,-536346.6977046133,229399.02157950727
245,-256748.27332928323,-645883.0406418238,318685.61770238064,-21410.77718179347,277049.73217974626,-81534.91036509292,2087706.6443012669,-937716.5897786807,945063.6018862415
246,30772.858505242504,-669486.2745603676,96228.29919300403,-854336.7046841504,285802.6237834019,547242.6346576579,980842.4798814943,-993673.1931419501,338294.89117116015
247,-104877.93222537171,497575.6018213916,-48286.87615314638,-845815.4358904839,955847.3469312685,-85044.67904720549,2400997.368898918,-124734.41048538953,510815.5530520105
248,-130651.80534934392,-1123337.4248434063,-80537.9544804428,-125874.57157058199,471740.3473277779,667801.1846425626,2583981.8937086603,-433008.2528712305,416313.80042873905
249,-486099.27846151416,-535256.8216705367,145096.40982322372,-642762.9735894508,1027619.4155839912,-88941.49293081556,1244137.046752688,-391119.0674877177,485646.9002289339
250,-343485.19581707485,-145295.42423164332,-123550.5493032767,-122256.88587885769,484894.37612454477,-228358.8631910684,1904680.7893001903,-84490.28400306695,708767.9781376051
251,-128633.08379191032,-1084893.8687390145,-45206.09972987336,-235806.92675579502,809364.08079469,70041.47970318771,243166.0371758109,-277499.96548465453,208740.27376681613
252,-490573.08031013666,-1484326.651785858,-45778.61288976483,-404969.02967550827,1207534.1583448448,397950.7338170045,-485003.8772675153,-788706.0850795334,282457.96564183314
253,-424398.4882622056,351688.4941901966,-18325.84247666283,-272354.78163790423,982929.7267575536,152511.3942332248,-101237.08933124086,-832757.1855489089,439481.353809905
254,-263914.18855085643,-439362.41895708314,-142865.2359880195,-186727.72732661513,-153100.85100828204,108333.48628662375,606883.7133392491,-816745.5151327921,332848.2362370705
255,-86750.19373899203,-144501.60450425278,39392.96643111331,21475.940148003865,-380486.4425483572,225435.70797576907,-489876.8466964513,-912748.9793113464,257364.86570022418
256,-445692.9718431827,-96802.69138078613,-86235.36125607719,-236816.96056901338,-455733.5252575956,4235.606255344348,532574.2089368515,-316879.7124323319,117979.23436619039
257,-313949.7840178901,-1564763.8353647105,218610.32017796312,-456538.3125867648,639624.8106342754,35818.339594914694,-187345.09329778608,-496041.8659979992,435731.32090398646
258,-157197.19147974113,-1141199.294706562,515878.81277031393,-22265.330417858204,757196.8597296674,438343.78347402625,-454554.3447837611,-1047923.3638166889,-64453.49541799282
259,-28568.831860976876,-1120450.8786268001,75166.88021953544,-1012278.2903629551,497336.87940888107,55643.69714019366,1141655.0853375997,-584422.168092343,858843.2002346892
